project_id,month,planned_spend,actual_spend,cumulative_planned,cumulative_actual
ADV-0115,2025-02-01,5532.578887122417,6565.696518255512,88521.26219395867,122579.01741172263
ADV-0115,2025-03-01,5532.578887122417,6146.186395088894,94053.84108108109,128725.20380681152
ADV-0115,2025-04-01,5532.578887122417,4765.2254595644,99586.4199682035,133490.42926637593
ADV-0115,2025-05-01,5532.578887122417,7209.308812880951,105118.99885532592,140699.73807925687
ADV-0115,2025-06-01,5532.578887122417,6674.843743090727,110651.57774244834,147374.5818223476
ADV-0115,2025-07-01,5532.578887122417,7884.042788774484,116184.15662957075,155258.62461112207
ADV-0116,2023-12-01,34725.05547945206,46551.81712902505,34725.05547945206,46551.81712902505
ADV-0116,2024-01-01,34725.05547945206,30981.312028791013,69450.11095890412,77533.12915781606
ADV-0116,2024-02-01,34725.05547945206,57621.40727641152,104175.16643835617,135154.53643422757
ADV-0116,2024-03-01,34725.05547945206,33040.56251124436,138900.22191780823,168195.09894547192
ADV-0116,2024-04-01,34725.05547945206,41078.543527198315,173625.2773972603,209273.64247267024
ADV-0116,2024-05-01,34725.05547945206,42411.56175939276,208350.33287671235,251685.204232063
ADV-0116,2024-06-01,34725.05547945206,52521.79456030919,243075.3883561644,304206.9987923722
ADV-0116,2024-07-01,34725.05547945206,30311.83838960326,277800.44383561646,334518.8371819754
ADV-0116,2024-08-01,34725.05547945206,40561.13144920395,312525.49931506853,375079.96863117936
ADV-0116,2024-09-01,34725.05547945206,46779.43986233617,347250.5547945206,421859.4084935155
ADV-0116,2024-10-01,34725.05547945206,33918.720140150166,381975.6102739726,455778.1286336657
ADV-0116,2024-11-01,34725.05547945206,46747.25990210988,416700.6657534247,502525.38853577554
ADV-0116,2024-12-01,34725.05547945206,55963.02770047479,451425.72123287676,558488.4162362503
ADV-0116,2025-01-01,34725.05547945206,58260.87320816093,486150.7767123288,616749.2894444113
ADV-0116,2025-02-01,34725.05547945206,28234.114931854474,520875.83219178085,644983.4043762657
ADV-0116,2025-03-01,34725.05547945206,34554.45310519802,555600.8876712329,679537.8574814637
ADV-0116,2025-04-01,34725.05547945206,36879.23039902618,590325.9431506849,716417.0878804899
ADV-0116,2025-05-01,34725.05547945206,39642.713175089346,625050.9986301371,756059.8010555792
ADV-0116,2025-06-01,34725.05547945206,34761.947836623585,659776.0541095891,790821.7488922027
ADV-0116,2025-07-01,34725.05547945206,33555.69767859117,694501.1095890412,824377.4465707939
ADV-0117,2023-10-01,60027.633384379784,100159.29402637438,60027.633384379784,100159.29402637438
ADV-0117,2023-11-01,60027.633384379784,98186.70180112337,120055.26676875957,198345.99582749774
ADV-0117,2023-12-01,60027.633384379784,50474.66538402664,180082.90015313934,248820.6612115244
ADV-0117,2024-01-01,60027.633384379784,66450.43862897085,240110.53353751914,315271.09984049527
ADV-0117,2024-02-01,60027.633384379784,70081.99070866928,300138.1669218989,385353.09054916457
ADV-0117,2024-03-01,60027.633384379784,60986.95033747949,360165.8003062787,446340.04088664404
ADV-0117,2024-04-01,60027.633384379784,82329.82499640554,420193.4336906585,528669.8658830496
ADV-0117,2024-05-01,60027.633384379784,82959.82454634509,480221.06707503827,611629.6904293946
ADV-0117,2024-06-01,60027.633384379784,94463.07692183123,540248.700459418,706092.7673512258
ADV-0117,2024-07-01,60027.633384379784,88461.08893221902,600276.3338437978,794553.8562834449
ADV-0117,2024-08-01,60027.633384379784,77605.33763352818,660303.9672281776,872159.1939169731
ADV-0117,2024-09-01,60027.633384379784,83682.79096033699,720331.6006125574,955841.9848773101
ADV-0117,2024-10-01,60027.633384379784,62901.62253520131,780359.2339969372,1018743.6074125115
ADV-0117,2024-11-01,60027.633384379784,80369.0321482353,840386.867381317,1099112.6395607467
ADV-0117,2024-12-01,60027.633384379784,74684.89615300961,900414.5007656968,1173797.5357137565
ADV-0117,2025-01-01,60027.633384379784,55202.021192422144,960442.1341500765,1228999.5569061786
ADV-0117,2025-02-01,60027.633384379784,61180.186770487446,1020469.7675344563,1290179.743676666
ADV-0117,2025-03-01,60027.633384379784,63870.86821946756,1080497.400918836,1354050.6118961335
ADV-0117,2025-04-01,60027.633384379784,98503.56507286671,1140525.0343032158,1452554.1769690001
ADV-0117,2025-05-01,60027.633384379784,60514.614470587585,1200552.6676875956,1513068.7914395877
ADV-0117,2025-06-01,60027.633384379784,63736.767225634176,1260580.3010719754,1576805.5586652218
ADV-0117,2025-07-01,60027.633384379784,68122.41777146871,1320607.9344563552,1644927.9764366904
ADV-0118,2023-07-01,51431.29532364597,64577.85828936419,51431.29532364597,64577.85828936419
ADV-0118,2023-08-01,51431.29532364597,41684.166265454725,102862.59064729195,106262.02455481891
ADV-0118,2023-09-01,51431.29532364597,76757.05742530125,154293.8859709379,183019.08198012016
ADV-0118,2023-10-01,51431.29532364597,73048.18328126663,205725.1812945839,256067.26526138678
ADV-0118,2023-11-01,51431.29532364597,60946.51263932969,257156.47661822988,317013.77790071646
ADV-0118,2023-12-01,51431.29532364597,65009.92360606767,308587.7719418758,382023.7015067841
ADV-0118,2024-01-01,51431.29532364597,37421.150468385815,360019.0672655218,419444.85197516996
ADV-0118,2024-02-01,51431.29532364597,50946.757833995194,411450.3625891678,470391.6098091652
ADV-0118,2024-03-01,51431.29532364597,70114.16328223322,462881.65791281377,540505.7730913984
ADV-0118,2024-04-01,51431.29532364597,39973.74542254237,514312.95323645975,580479.5185139407
ADV-0118,2024-05-01,51431.29532364597,48570.07406497701,565744.2485601057,629049.5925789177
ADV-0118,2024-06-01,51431.29532364597,61285.645269608336,617175.5438837516,690335.2378485261
ADV-0118,2024-07-01,51431.29532364597,47483.070649453446,668606.8392073977,737818.3084979795
ADV-0118,2024-08-01,51431.29532364597,75919.07362451323,720038.1345310436,813737.3821224928
ADV-0118,2024-09-01,51431.29532364597,42222.20521989947,771469.4298546896,855959.5873423922
ADV-0118,2024-10-01,51431.29532364597,70186.94102522987,822900.7251783356,926146.528367622
ADV-0118,2024-11-01,51431.29532364597,58039.50355416491,874332.0205019815,984186.031921787
ADV-0118,2024-12-01,51431.29532364597,68211.77957792235,925763.3158256275,1052397.8114997093
ADV-0118,2025-01-01,51431.29532364597,49762.02617965048,977194.6111492735,1102159.8376793598
ADV-0118,2025-02-01,51431.29532364597,58314.01206988702,1028625.9064729195,1160473.8497492468
ADV-0118,2025-03-01,51431.29532364597,72681.5568240106,1080057.2017965654,1233155.4065732574
ADV-0118,2025-04-01,51431.29532364597,56315.855504335785,1131488.4971202114,1289471.2620775932
ADV-0118,2025-05-01,51431.29532364597,51818.64535766082,1182919.7924438573,1341289.907435254
ADV-0118,2025-06-01,51431.29532364597,59223.280325021224,1234351.0877675032,1400513.187760275
ADV-0118,2025-07-01,51431.29532364597,66828.17967525046,1285782.3830911494,1467341.3674355256
ADV-0119,2023-09-01,44833.38885630499,52021.783616356224,44833.38885630499,52021.783616356224
ADV-0119,2023-10-01,44833.38885630499,71563.58155236559,89666.77771260998,123585.36516872182
ADV-0119,2023-11-01,44833.38885630499,46158.31974168845,134500.16656891498,169743.68491041026
ADV-0119,2023-12-01,44833.38885630499,53280.35679266793,179333.55542521997,223024.0417030782
ADV-0119,2024-01-01,44833.38885630499,64385.06565622074,224166.94428152495,287409.1073592989
ADV-0119,2024-02-01,44833.38885630499,61709.867180318855,269000.33313782996,349118.9745396178
ADV-0119,2024-03-01,44833.38885630499,68595.26993840726,313833.72199413495,417714.244478025
ADV-0119,2024-04-01,44833.38885630499,73849.20299880448,358667.11085043993,491563.4474768295
ADV-0119,2024-05-01,44833.38885630499,51362.714207806865,403500.4997067449,542926.1616846364
ADV-0119,2024-06-01,44833.38885630499,38906.987560595,448333.8885630499,581833.1492452314
ADV-0119,2024-07-01,44833.38885630499,35721.71878962502,493167.2774193549,617554.8680348564
ADV-0119,2024-08-01,44833.38885630499,63199.46180495126,538000.6662756599,680754.3298398077
ADV-0119,2024-09-01,44833.38885630499,69004.50483588398,582834.0551319649,749758.8346756917
ADV-0119,2024-10-01,44833.38885630499,43229.56742754639,627667.4439882699,792988.402103238
ADV-0119,2024-11-01,44833.38885630499,40773.02038842578,672500.8328445748,833761.4224916638
ADV-0119,2024-12-01,44833.38885630499,36975.91066970259,717334.2217008799,870737.3331613664
ADV-0119,2025-01-01,44833.38885630499,66980.12222161272,762167.6105571849,937717.4553829791
ADV-0119,2025-02-01,44833.38885630499,46806.780102105484,807000.9994134898,984524.2354850846
ADV-0119,2025-03-01,44833.38885630499,50370.01045536713,851834.3882697949,1034894.2459404517
ADV-0119,2025-04-01,44833.38885630499,54356.90487680857,896667.7771260998,1089251.1508172604
ADV-0119,2025-05-01,44833.38885630499,67640.97870223456,941501.1659824048,1156892.129519495
ADV-0119,2025-06-01,44833.38885630499,60199.28125387848,986334.5548387098,1217091.4107733734
ADV-0119,2025-07-01,44833.38885630499,58788.08933486845,1031167.9436950148,1275879.5001082418
ADV-0120,2024-03-01,17390.91992,16079.495830210104,17390.91992,16079.495830210104
ADV-0120,2024-04-01,17390.91992,21244.87133162163,34781.83984,37324.36716183173
ADV-0120,2024-05-01,17390.91992,24339.206242597083,52172.75976,61663.57340442881
ADV-0120,2024-06-01,17390.91992,28285.802167085556,69563.67968,89949.37557151436
ADV-0120,2024-07-01,17390.91992,16473.332413922708,86954.5996,106422.70798543707
ADV-0120,2024-08-01,17390.91992,13537.059904685177,104345.51952,119959.76789012224
ADV-0120,2024-09-01,17390.91992,14543.422195783523,121736.43944,134503.19008590575
ADV-0120,2024-10-01,17390.91992,19143.058047268663,139127.35936,153646.2481331744
ADV-0120,2024-11-01,17390.91992,25948.631446966865,156518.27928000002,179594.87958014128
ADV-0120,2024-12-01,17390.91992,13500.310825842407,173909.1992,193095.19040598368
ADV-0120,2025-01-01,17390.91992,20380.817684384758,191300.11912,213476.00809036844
ADV-0120,2025-02-01,17390.91992,18429.556813020776,208691.03904,231905.56490338923
ADV-0120,2025-03-01,17390.91992,14194.188929895936,226081.95896000002,246099.75383328515
ADV-0120,2025-04-01,17390.91992,20281.428760209452,243472.87888,266381.1825934946
ADV-0120,2025-05-01,17390.91992,17289.684983134426,260863.7988,283670.86757662904
ADV-0120,2025-06-01,17390.91992,18776.257196568306,278254.71872,302447.12477319734
ADV-0120,2025-07-01,17390.91992,24189.751687050433,295645.63864,326636.8764602478
ADV-0121,2024-06-01,31715.1618957346,42520.16692836842,31715.1618957346,42520.16692836842
ADV-0121,2024-07-01,31715.1618957346,30435.820847195453,63430.3237914692,72955.98777556387
ADV-0121,2024-08-01,31715.1618957346,55912.49707892809,95145.48568720379,128868.48485449197
ADV-0121,2024-09-01,31715.1618957346,46002.028362712976,126860.6475829384,174870.51321720495
ADV-0121,2024-10-01,31715.1618957346,49958.79145870689,158575.809478673,224829.30467591184
ADV-0121,2024-11-01,31715.1618957346,29052.503554132192,190290.97137440759,253881.80823004403
ADV-0121,2024-12-01,31715.1618957346,28073.50155061746,222006.1332701422,281955.3097806615
ADV-0121,2025-01-01,31715.1618957346,27232.862135757958,253721.2951658768,309188.17191641947
ADV-0121,2025-02-01,31715.1618957346,32388.863821968363,285436.4570616114,341577.03573838784
ADV-0121,2025-03-01,31715.1618957346,39258.044240027346,317151.618957346,380835.07997841516
ADV-0121,2025-04-01,31715.1618957346,55133.41822646172,348866.7808530806,435968.4982048769
ADV-0121,2025-05-01,31715.1618957346,40556.628238455516,380581.94274881517,476525.1264433324
ADV-0121,2025-06-01,31715.1618957346,35478.0041440522,412297.1046445498,512003.1305873846
ADV-0121,2025-07-01,31715.1618957346,43749.72883110197,444012.2665402844,555752.8594184866
ADV-0122,2023-11-01,43749.200381558025,37305.44520967354,43749.200381558025,37305.44520967354
ADV-0122,2023-12-01,43749.200381558025,56113.297078907824,87498.40076311605,93418.74228858136
ADV-0122,2024-01-01,43749.200381558025,54560.73064937683,131247.60114467406,147979.4729379582
ADV-0122,2024-02-01,43749.200381558025,63011.1849867023,174996.8015262321,210990.65792466048
ADV-0122,2024-03-01,43749.200381558025,70370.50553438172,218746.00190779014,281361.1634590422
ADV-0122,2024-04-01,43749.200381558025,42557.23939828769,262495.2022893481,323918.4028573299
ADV-0122,2024-05-01,43749.200381558025,52339.0572223177,306244.40267090616,376257.4600796476
ADV-0122,2024-06-01,43749.200381558025,67428.8799391695,349993.6030524642,443686.3400188171
ADV-0122,2024-07-01,43749.200381558025,62754.030655243674,393742.80343402224,506440.3706740608
ADV-0122,2024-08-01,43749.200381558025,51498.01701111305,437492.0038155803,557938.3876851738
ADV-0122,2024-09-01,43749.200381558025,68808.79071466927,481241.20419713826,626747.178399843
ADV-0122,2024-10-01,43749.200381558025,35237.90296025971,524990.4045786962,661985.0813601027
ADV-0122,2024-11-01,43749.200381558025,68265.50011426631,568739.6049602543,730250.581474369
ADV-0122,2024-12-01,43749.200381558025,34983.54002646892,612488.8053418123,765234.121500838
ADV-0122,2025-01-01,43749.200381558025,53762.13669938165,656238.0057233704,818996.2582002196
ADV-0122,2025-02-01,43749.200381558025,66732.44814366389,699987.2061049284,885728.7063438835
ADV-0122,2025-03-01,43749.200381558025,43005.065648969125,743736.4064864864,928733.7719928527
ADV-0122,2025-04-01,43749.200381558025,50925.062486106726,787485.6068680445,979658.8344789594
ADV-0122,2025-05-01,43749.200381558025,45333.8030506342,831234.8072496025,1024992.6375295937
ADV-0122,2025-06-01,43749.200381558025,69064.77774595808,874984.0076311606,1094057.4152755518
ADV-0122,2025-07-01,43749.200381558025,64207.62993781768,918733.2080127185,1158265.0452133694
ADV-0123,2023-09-01,53777.91441997063,76325.13075462391,53777.91441997063,76325.13075462391
ADV-0123,2023-10-01,53777.91441997063,70476.69790741606,107555.82883994126,146801.82866203997
ADV-0123,2023-11-01,53777.91441997063,81702.1095631811,161333.7432599119,228503.93822522106
ADV-0123,2023-12-01,53777.91441997063,61063.276741647205,215111.6576798825,289567.2149668683
ADV-0123,2024-01-01,53777.91441997063,63727.17610996101,268889.57209985313,353294.3910768293
ADV-0123,2024-02-01,53777.91441997063,77337.02609937216,322667.4865198238,430631.4171762015
ADV-0123,2024-03-01,53777.91441997063,59400.30222445359,376445.4009397944,490031.71940065507
ADV-0123,2024-04-01,53777.91441997063,45240.952521235304,430223.315359765,535272.6719218903
ADV-0123,2024-05-01,53777.91441997063,45743.69887592193,484001.2297797357,581016.3707978122
ADV-0123,2024-06-01,53777.91441997063,47720.64279211311,537779.1441997063,628737.0135899254
ADV-0123,2024-07-01,53777.91441997063,84067.48931561936,591557.0586196769,712804.5029055447
ADV-0123,2024-08-01,53777.91441997063,64916.12057606151,645334.9730396476,777720.6234816062
ADV-0123,2024-09-01,53777.91441997063,76512.1299421709,699112.8874596182,854232.7534237772
ADV-0123,2024-10-01,53777.91441997063,61094.22568922783,752890.8018795887,915326.979113005
ADV-0123,2024-11-01,53777.91441997063,54627.87483516323,806668.7162995595,969954.8539481682
ADV-0123,2024-12-01,53777.91441997063,58891.343429559456,860446.63071953,1028846.1973777277
ADV-0123,2025-01-01,53777.91441997063,80429.57020474285,914224.5451395006,1109275.7675824706
ADV-0123,2025-02-01,53777.91441997063,72287.93096752699,968002.4595594713,1181563.6985499975
ADV-0123,2025-03-01,53777.91441997063,87342.06831688617,1021780.3739794419,1268905.7668668837
ADV-0123,2025-04-01,53777.91441997063,74913.46735543942,1075558.2883994125,1343819.2342223232
ADV-0123,2025-05-01,53777.91441997063,69636.09328598043,1129336.2028193832,1413455.3275083036
ADV-0123,2025-06-01,53777.91441997063,71564.18650583745,1183114.1172393537,1485019.514014141
ADV-0123,2025-07-01,53777.91441997063,87570.06338396399,1236892.0316593244,1572589.5773981048
ADV-0124,2024-05-01,61208.41749450549,92843.32996598835,61208.41749450549,92843.32996598835
ADV-0124,2024-06-01,61208.41749450549,50186.348958169576,122416.83498901098,143029.67892415792
ADV-0124,2024-07-01,61208.41749450549,78661.10427618878,183625.25248351647,221690.7832003467
ADV-0124,2024-08-01,61208.41749450549,87268.79680337493,244833.66997802196,308959.58000372164
ADV-0124,2024-09-01,61208.41749450549,90638.22109038937,306042.08747252746,399597.801094111
ADV-0124,2024-10-01,61208.41749450549,60742.35290467898,367250.50496703293,460340.15399878996
ADV-0124,2024-11-01,61208.41749450549,97251.95800098706,428458.92246153846,557592.111999777
ADV-0124,2024-12-01,61208.41749450549,102201.46668795763,489667.3399560439,659793.5786877347
ADV-0124,2025-01-01,61208.41749450549,62058.25713256839,550875.7574505494,721851.8358203031
ADV-0124,2025-02-01,61208.41749450549,98113.74497528281,612084.1749450549,819965.5807955859
ADV-0124,2025-03-01,61208.41749450549,54257.873085392705,673292.5924395605,874223.4538809786
ADV-0124,2025-04-01,61208.41749450549,51953.988442018184,734501.0099340659,926177.4423229968
ADV-0124,2025-05-01,61208.41749450549,56057.85804852241,795709.4274285714,982235.3003715192
ADV-0124,2025-06-01,61208.41749450549,52067.544130540184,856917.8449230769,1034302.8445020594
ADV-0124,2025-07-01,61208.41749450549,96014.65512203008,918126.2624175823,1130317.4996240896
ADV-0125,2024-02-01,16644.12456928839,14675.845928659077,16644.12456928839,14675.845928659077
ADV-0125,2024-03-01,16644.12456928839,18016.449228347876,33288.24913857678,32692.295157006953
ADV-0125,2024-04-01,16644.12456928839,15378.272124523664,49932.37370786517,48070.56728153062
ADV-0125,2024-05-01,16644.12456928839,18389.733761467876,66576.49827715356,66460.3010429985
ADV-0125,2024-06-01,16644.12456928839,15170.92210256839,83220.62284644195,81631.2231455669
ADV-0125,2024-07-01,16644.12456928839,24243.74977047737,99864.74741573034,105874.97291604427
ADV-0125,2024-08-01,16644.12456928839,15842.884978045247,116508.87198501872,121717.85789408951
ADV-0125,2024-09-01,16644.12456928839,27132.295734339277,133152.99655430712,148850.1536284288
ADV-0125,2024-10-01,16644.12456928839,26587.796479302782,149797.1211235955,175437.95010773157
ADV-0125,2024-11-01,16644.12456928839,13962.700028522711,166441.2456928839,189400.65013625426
ADV-0125,2024-12-01,16644.12456928839,27821.74739711393,183085.37026217228,217222.3975333682
ADV-0125,2025-01-01,16644.12456928839,14202.821550128576,199729.49483146067,231425.21908349678
ADV-0125,2025-02-01,16644.12456928839,17513.374310919728,216373.61940074907,248938.5933944165
ADV-0125,2025-03-01,16644.12456928839,14256.94676281293,233017.74397003744,263195.5401572294
ADV-0125,2025-04-01,16644.12456928839,19024.837761591047,249661.86853932583,282220.3779188205
ADV-0125,2025-05-01,16644.12456928839,21821.945286097623,266305.99310861423,304042.3232049181
ADV-0125,2025-06-01,16644.12456928839,26264.973771111745,282950.1176779026,330307.2969760299
ADV-0125,2025-07-01,16644.12456928839,19058.431128797485,299594.242247191,349365.72810482734
ADV-0126,2023-12-01,43395.63673469388,55966.47871439391,43395.63673469388,55966.47871439391
ADV-0126,2024-01-01,43395.63673469388,37624.174879304774,86791.27346938776,93590.65359369869
ADV-0126,2024-02-01,43395.63673469388,57563.80616596322,130186.91020408164,151154.45975966193
ADV-0126,2024-03-01,43395.63673469388,39341.32258078834,173582.54693877551,190495.78234045027
ADV-0126,2024-04-01,43395.63673469388,36067.524953201966,216978.1836734694,226563.30729365224
ADV-0126,2024-05-01,43395.63673469388,37549.96768504684,260373.82040816327,264113.27497869905
ADV-0126,2024-06-01,43395.63673469388,37431.49287802225,303769.45714285714,301544.7678567213
ADV-0126,2024-07-01,43395.63673469388,49145.38977442431,347165.09387755103,350690.1576311456
ADV-0126,2024-08-01,43395.63673469388,60899.47624980393,390560.7306122449,411589.6338809495
ADV-0126,2024-09-01,43395.63673469388,33803.36723934919,433956.3673469388,445393.0011202987
ADV-0126,2024-10-01,43395.63673469388,56018.40140963532,477352.00408163265,501411.402529934
ADV-0126,2024-11-01,43395.63673469388,54155.442138141836,520747.64081632654,555566.8446680759
ADV-0126,2024-12-01,43395.63673469388,61881.148669232876,564143.2775510204,617447.9933373088
ADV-0126,2025-01-01,43395.63673469388,39629.954726433694,607538.9142857143,657077.9480637425
ADV-0126,2025-02-01,43395.63673469388,46923.252625822584,650934.5510204082,704001.200689565
ADV-0126,2025-03-01,43395.63673469388,63768.80925960664,694330.1877551021,767770.0099491717
ADV-0126,2025-04-01,43395.63673469388,54355.40681220064,737725.824489796,822125.4167613724
ADV-0126,2025-05-01,43395.63673469388,44751.10052843916,781121.4612244898,866876.5172898115
ADV-0126,2025-06-01,43395.63673469388,35637.907436094865,824517.0979591837,902514.4247259063
ADV-0126,2025-07-01,43395.63673469388,40279.299134315785,867912.7346938776,942793.7238602221
ADV-0127,2024-04-01,72823.92808695653,95018.40876577272,72823.92808695653,95018.40876577272
ADV-0127,2024-05-01,72823.92808695653,103954.59024705752,145647.85617391305,198972.99901283026
ADV-0127,2024-06-01,72823.92808695653,65212.5175445029,218471.78426086958,264185.5165573332
ADV-0127,2024-07-01,72823.92808695653,96217.82448111351,291295.7123478261,360403.3410384467
ADV-0127,2024-08-01,72823.92808695653,93004.51240980903,364119.6404347826,453407.85344825574
ADV-0127,2024-09-01,72823.92808695653,90629.67564294847,436943.56852173916,544037.5290912042
ADV-0127,2024-10-01,72823.92808695653,102124.65837889975,509767.4966086957,646162.187470104
ADV-0127,2024-11-01,72823.92808695653,111737.7463237467,582591.4246956522,757899.9337938507
ADV-0127,2024-12-01,72823.92808695653,78169.11382478294,655415.3527826087,836069.0476186336
ADV-0127,2025-01-01,72823.92808695653,115102.21800193108,728239.2808695652,951171.2656205647
ADV-0127,2025-02-01,72823.92808695653,67575.34132587243,801063.2089565218,1018746.6069464372
ADV-0127,2025-03-01,72823.92808695653,68383.80857205873,873887.1370434783,1087130.415518496
ADV-0127,2025-04-01,72823.92808695653,74500.90068112795,946711.0651304348,1161631.316199624
ADV-0127,2025-05-01,72823.92808695653,64893.377493642656,1019534.9932173914,1226524.6936932667
ADV-0127,2025-06-01,72823.92808695653,72122.34420736704,1092358.921304348,1298647.0379006336
ADV-0127,2025-07-01,72823.92808695653,64037.352642215665,1165182.8493913044,1362684.3905428492
ADV-0128,2024-01-01,18250.94645045045,28242.21180189033,18250.94645045045,28242.21180189033
ADV-0128,2024-02-01,18250.94645045045,16877.37512128609,36501.8929009009,45119.58692317642
ADV-0128,2024-03-01,18250.94645045045,27002.920854946013,54752.83935135135,72122.50777812244
ADV-0128,2024-04-01,18250.94645045045,15361.77504247789,73003.7858018018,87484.28282060033
ADV-0128,2024-05-01,18250.94645045045,30352.24632607307,91254.73225225226,117836.5291466734
ADV-0128,2024-06-01,18250.94645045045,26401.417611211684,109505.6787027027,144237.9467578851
ADV-0128,2024-07-01,18250.94645045045,14677.382888654683,127756.62515315315,158915.3296465398
ADV-0128,2024-08-01,18250.94645045045,27278.542189315587,146007.5716036036,186193.87183585536
ADV-0128,2024-09-01,18250.94645045045,23121.078493087563,164258.51805405406,209314.9503289429
ADV-0128,2024-10-01,18250.94645045045,27536.681881548266,182509.46450450452,236851.63221049117
ADV-0128,2024-11-01,18250.94645045045,23261.14315444861,200760.41095495495,260112.77536493976
ADV-0128,2024-12-01,18250.94645045045,25234.026306760217,219011.3574054054,285346.80167169997
ADV-0128,2025-01-01,18250.94645045045,27652.63807209641,237262.30385585586,312999.43974379636
ADV-0128,2025-02-01,18250.94645045045,21307.223402226828,255513.2503063063,334306.6631460232
ADV-0128,2025-03-01,18250.94645045045,14609.332050645275,273764.19675675675,348915.99519666843
ADV-0128,2025-04-01,18250.94645045045,28711.498388177653,292015.1432072072,377627.4935848461
ADV-0128,2025-05-01,18250.94645045045,20904.123233380356,310266.08965765766,398531.61681822647
ADV-0128,2025-06-01,18250.94645045045,22820.818564913137,328517.0361081081,421352.4353831396
ADV-0128,2025-07-01,18250.94645045045,14693.529963346786,346767.9825585586,436045.96534648637
ADV-0129,2023-08-01,35503.78103207811,41159.32120747499,35503.78103207811,41159.32120747499
ADV-0129,2023-09-01,35503.78103207811,56044.18525226978,71007.56206415621,97203.50645974476
ADV-0129,2023-10-01,35503.78103207811,34721.667400921375,106511.34309623431,131925.17386066614
ADV-0129,2023-11-01,35503.78103207811,38248.74496878962,142015.12412831243,170173.91882945577
ADV-0129,2023-12-01,35503.78103207811,47033.1765272275,177518.90516039054,217207.09535668328
ADV-0129,2024-01-01,35503.78103207811,50874.96657825705,213022.68619246862,268082.06193494034
ADV-0129,2024-02-01,35503.78103207811,38910.30126399094,248526.46722454674,306992.36319893127
ADV-0129,2024-03-01,35503.78103207811,35667.070096369294,284030.24825662485,342659.4332953006
ADV-0129,2024-04-01,35503.78103207811,54579.12037367196,319534.02928870294,397238.55366897257
ADV-0129,2024-05-01,35503.78103207811,46730.74874268665,355037.8103207811,443969.3024116592
ADV-0129,2024-06-01,35503.78103207811,29927.204496081464,390541.59135285916,473896.50690774067
ADV-0129,2024-07-01,35503.78103207811,28419.03137367094,426045.37238493725,502315.53828141163
ADV-0129,2024-08-01,35503.78103207811,40902.14064723285,461549.1534170154,543217.6789286445
ADV-0129,2024-09-01,35503.78103207811,32970.10255221368,497052.9344490935,576187.7814808582
ADV-0129,2024-10-01,35503.78103207811,33990.57689661658,532556.7154811716,610178.3583774748
ADV-0129,2024-11-01,35503.78103207811,52768.66503501136,568060.4965132497,662947.0234124862
ADV-0129,2024-12-01,35503.78103207811,29040.388298725542,603564.2775453278,691987.4117112118
ADV-0129,2025-01-01,35503.78103207811,47881.42053349024,639068.0585774059,739868.832244702
ADV-0129,2025-02-01,35503.78103207811,34507.14128910017,674571.8396094841,774375.9735338022
ADV-0129,2025-03-01,35503.78103207811,49235.1641548871,710075.6206415622,823611.1376886893
ADV-0129,2025-04-01,35503.78103207811,48093.59412229678,745579.4016736402,871704.7318109861
ADV-0129,2025-05-01,35503.78103207811,26566.355027646925,781083.1827057183,898271.0868386329
ADV-0129,2025-06-01,35503.78103207811,41672.450445008224,816586.9637377964,939943.5372836412
ADV-0129,2025-07-01,35503.78103207811,30538.32592548498,852090.7447698745,970481.8632091262
ADV-0130,2023-10-01,68130.38974045802,110089.08193210959,68130.38974045802,110089.08193210959
ADV-0130,2023-11-01,68130.38974045802,110427.8953767467,136260.77948091604,220516.9773088563
ADV-0130,2023-12-01,68130.38974045802,81771.79085050807,204391.16922137406,302288.76815936435
ADV-0130,2024-01-01,68130.38974045802,83418.7901920262,272521.5589618321,385707.55835139053
ADV-0130,2024-02-01,68130.38974045802,74496.94082235919,340651.9487022901,460204.4991737497
ADV-0130,2024-03-01,68130.38974045802,100629.3109242858,408782.3384427481,560833.8100980355
ADV-0130,2024-04-01,68130.38974045802,77998.24174884426,476912.72818320617,638832.0518468798
ADV-0130,2024-05-01,68130.38974045802,72253.05612060786,545043.1179236642,711085.1079674877
ADV-0130,2024-06-01,68130.38974045802,82649.68593220311,613173.5076641222,793734.7938996907
ADV-0130,2024-07-01,68130.38974045802,61106.17497291981,681303.8974045801,854840.9688726106
ADV-0130,2024-08-01,68130.38974045802,102525.8653365368,749434.2871450383,957366.8342091474
ADV-0130,2024-09-01,68130.38974045802,56118.28396081184,817564.6768854962,1013485.1181699592
ADV-0130,2024-10-01,68130.38974045802,96069.44556607537,885695.0666259542,1109554.5637360346
ADV-0130,2024-11-01,68130.38974045802,66883.48648038479,953825.4563664123,1176438.0502164194
ADV-0130,2024-12-01,68130.38974045802,70015.6226813983,1021955.8461068703,1246453.6728978176
ADV-0130,2025-01-01,68130.38974045802,95509.71065058676,1090086.2358473283,1341963.3835484043
ADV-0130,2025-02-01,68130.38974045802,118100.72876067233,1158216.6255877863,1460064.1123090766
ADV-0130,2025-03-01,68130.38974045802,104493.06602176442,1226347.0153282443,1564557.178330841
ADV-0130,2025-04-01,68130.38974045802,69600.58759579337,1294477.4050687023,1634157.7659266344
ADV-0130,2025-05-01,68130.38974045802,66451.04190229869,1362607.7948091603,1700608.807828933
ADV-0130,2025-06-01,68130.38974045802,110089.45114645602,1430738.1845496185,1810698.258975389
