project_id,date,expected_progress,actual_progress,progress_variance,risk_level,team_size_today,weather_impact,quality_score
PROJ_018,2025-07-04,100,98.2,-1.8,Low,14,Moderate,0.94
PROJ_018,2025-07-07,100,100.0,0.0,Low,12,Severe,0.88
PROJ_018,2025-07-08,100,98.7,-1.3,Low,16,None,0.76
PROJ_018,2025-07-09,100,93.9,-6.1,Medium,12,None,0.8
PROJ_018,2025-07-10,100,100.0,0.0,Low,14,None,0.88
PROJ_018,2025-07-11,100,100.0,0.0,Low,14,None,0.74
PROJ_018,2025-07-14,100,100.0,0.0,Low,16,None,0.8
PROJ_018,2025-07-15,100,100.0,0.0,Low,14,None,0.97
PROJ_018,2025-07-16,100,91.3,-8.7,Medium,13,None,0.85
PROJ_018,2025-07-17,100,100.0,0.0,Low,14,Moderate,0.91
PROJ_018,2025-07-18,100,100.0,0.0,Low,13,Minor,0.94
PROJ_018,2025-07-21,100,100.0,0.0,Low,16,None,0.76
PROJ_018,2025-07-22,100,94.9,-5.1,Medium,14,None,0.83
PROJ_018,2025-07-23,100,83.7,-16.3,High,13,None,0.96
PROJ_018,2025-07-24,100,100.0,0.0,Low,14,None,0.79
PROJ_018,2025-07-25,100,100.0,0.0,Low,15,None,0.73
PROJ_018,2025-07-28,100,100.0,0.0,Low,12,None,0.76
PROJ_018,2025-07-29,100,96.4,-3.6,Low,14,None,0.91
PROJ_018,2025-07-30,100,99.5,-0.5,Low,16,Minor,0.84
PROJ_018,2025-07-31,100,100.0,0.0,Low,16,None,0.94
PROJ_019,2025-05-02,100,100.0,0.0,Low,15,Moderate,0.85
PROJ_019,2025-05-05,100,100.0,0.0,Low,14,None,0.74
PROJ_019,2025-05-06,100,99.0,-1.0,Low,13,Moderate,0.93
PROJ_019,2025-05-07,100,100.0,0.0,Low,14,Minor,0.85
PROJ_019,2025-05-08,100,97.7,-2.3,Low,12,None,0.8
PROJ_019,2025-05-09,100,100.0,0.0,Low,14,None,0.94
PROJ_019,2025-05-12,100,91.0,-9.0,Medium,12,None,0.7
PROJ_019,2025-05-13,100,100.0,0.0,Low,15,None,0.94
PROJ_019,2025-05-14,100,100.0,0.0,Low,14,None,0.83
PROJ_019,2025-05-15,100,100.0,0.0,Low,14,None,0.79
PROJ_019,2025-05-16,100,96.9,-3.1,Low,14,None,0.87
PROJ_019,2025-05-19,100,100.0,0.0,Low,16,None,0.72
PROJ_019,2025-05-20,100,86.6,-13.4,High,12,None,0.85
PROJ_019,2025-05-21,100,96.0,-4.0,Low,16,None,0.99
PROJ_019,2025-05-22,100,100.0,0.0,Low,15,None,0.72
PROJ_019,2025-05-23,100,90.7,-9.3,Medium,16,Minor,0.99
PROJ_019,2025-05-26,100,100.0,0.0,Low,16,None,0.95
PROJ_019,2025-05-27,100,97.9,-2.1,Low,16,None,0.7
PROJ_019,2025-05-28,100,100.0,0.0,Low,16,None,0.7
PROJ_019,2025-05-29,100,89.4,-10.6,High,15,None,0.84
PROJ_019,2025-05-30,100,100.0,0.0,Low,15,Moderate,0.97
PROJ_019,2025-06-02,100,95.4,-4.6,Low,12,None,0.87
PROJ_019,2025-06-03,100,97.5,-2.5,Low,15,None,0.7
PROJ_019,2025-06-04,100,98.0,-2.0,Low,14,None,0.7
PROJ_019,2025-06-05,100,96.2,-3.8,Low,12,None,0.91
PROJ_019,2025-06-06,100,86.5,-13.5,High,16,None,0.71
PROJ_019,2025-06-09,100,99.5,-0.5,Low,14,None,0.72
PROJ_019,2025-06-10,100,91.7,-8.3,Medium,15,None,0.87
PROJ_019,2025-06-11,100,100.0,0.0,Low,12,Minor,0.9
PROJ_019,2025-06-12,100,100.0,0.0,Low,16,Moderate,0.74
PROJ_019,2025-06-13,100,96.6,-3.4,Low,12,None,0.95
PROJ_019,2025-06-16,100,100.0,0.0,Low,16,Moderate,0.78
PROJ_019,2025-06-17,100,96.0,-4.0,Low,14,Moderate,0.73
PROJ_019,2025-06-18,100,100.0,0.0,Low,14,None,0.77
PROJ_019,2025-06-19,100,92.2,-7.8,Medium,13,None,0.72
PROJ_019,2025-06-20,100,100.0,0.0,Low,13,None,0.93
PROJ_019,2025-06-23,100,100.0,0.0,Low,16,None,0.77
PROJ_019,2025-06-24,100,100.0,0.0,Low,16,None,0.98
PROJ_019,2025-06-25,100,100.0,0.0,Low,15,Minor,0.74
PROJ_019,2025-06-26,100,100.0,0.0,Low,14,None,0.8
PROJ_019,2025-06-27,100,99.7,-0.3,Low,16,None,0.71
PROJ_019,2025-06-30,100,100.0,0.0,Low,13,None,0.91
PROJ_019,2025-07-01,100,100.0,0.0,Low,16,None,0.81
PROJ_019,2025-07-02,100,99.4,-0.6,Low,13,None,0.74
PROJ_019,2025-07-03,100,100.0,0.0,Low,16,Moderate,0.98
PROJ_019,2025-07-04,100,100.0,0.0,Low,14,None,0.94
PROJ_019,2025-07-07,100,99.3,-0.7,Low,16,None,0.86
PROJ_019,2025-07-08,100,99.8,-0.2,Low,15,None,0.89
PROJ_019,2025-07-09,100,98.0,-2.0,Low,12,Moderate,0.71
PROJ_019,2025-07-10,100,100.0,0.0,Low,12,None,0.75
PROJ_019,2025-07-11,100,100.0,0.0,Low,15,Moderate,0.92
PROJ_019,2025-07-14,100,100.0,0.0,Low,14,None,0.8
PROJ_019,2025-07-15,100,100.0,0.0,Low,15,Minor,0.95
PROJ_019,2025-07-16,100,99.4,-0.6,Low,12,None,0.82
PROJ_019,2025-07-17,100,100.0,0.0,Low,15,None,0.81
PROJ_019,2025-07-18,100,95.0,-5.0,Low,12,None,0.97
PROJ_019,2025-07-21,100,95.6,-4.4,Low,16,None,0.94
PROJ_019,2025-07-22,100,97.7,-2.3,Low,15,Minor,0.83
PROJ_019,2025-07-23,100,98.9,-1.1,Low,12,Moderate,0.83
PROJ_019,2025-07-24,100,97.6,-2.4,Low,14,Severe,0.78
PROJ_019,2025-07-25,100,97.5,-2.5,Low,16,None,0.8
PROJ_019,2025-07-28,100,99.5,-0.5,Low,14,None,0.73
PROJ_019,2025-07-29,100,99.1,-0.9,Low,12,Minor,0.74
PROJ_019,2025-07-30,100,100.0,0.0,Low,14,Minor,0.7
PROJ_019,2025-07-31,100,100.0,0.0,Low,15,None,0.9
PROJ_020,2025-05-02,100,99.1,-0.9,Low,1,None,0.83
PROJ_020,2025-05-05,100,97.0,-3.0,Low,2,Minor,0.75
PROJ_020,2025-05-06,100,88.9,-11.1,High,3,None,0.89
PROJ_020,2025-05-07,100,94.2,-5.8,Medium,4,None,0.8
PROJ_020,2025-05-08,100,100.0,0.0,Low,3,None,0.99
PROJ_020,2025-05-09,100,90.9,-9.1,Medium,4,Minor,0.85
PROJ_020,2025-05-12,100,96.2,-3.8,Low,4,None,0.85
PROJ_020,2025-05-13,100,100.0,0.0,Low,3,None,0.95
PROJ_020,2025-05-14,100,97.1,-2.9,Low,2,None,0.91
PROJ_020,2025-05-15,100,100.0,0.0,Low,2,None,0.71
PROJ_020,2025-05-16,100,91.9,-8.1,Medium,3,None,0.98
PROJ_020,2025-05-19,100,96.5,-3.5,Low,3,None,0.88
PROJ_020,2025-05-20,100,98.6,-1.4,Low,5,None,0.87
PROJ_020,2025-05-21,100,100.0,0.0,Low,1,None,0.83
PROJ_020,2025-05-22,100,100.0,0.0,Low,4,None,0.93
PROJ_020,2025-05-23,100,97.6,-2.4,Low,2,None,0.88
PROJ_020,2025-05-26,100,95.8,-4.2,Low,4,None,0.75
PROJ_020,2025-05-27,100,89.5,-10.5,High,5,None,0.99
PROJ_020,2025-05-28,100,99.5,-0.5,Low,3,Moderate,0.74
PROJ_020,2025-05-29,100,100.0,0.0,Low,4,None,0.71
PROJ_020,2025-05-30,100,100.0,-0.0,Low,3,Minor,0.86
PROJ_020,2025-06-02,100,93.5,-6.5,Medium,5,Moderate,1.0
PROJ_020,2025-06-03,100,100.0,0.0,Low,3,None,0.73
PROJ_020,2025-06-04,100,95.5,-4.5,Low,5,None,0.86
PROJ_020,2025-06-05,100,94.4,-5.6,Medium,1,Minor,0.8
PROJ_020,2025-06-06,100,88.3,-11.7,High,1,None,0.92
PROJ_020,2025-06-09,100,94.6,-5.4,Medium,5,Minor,0.79
PROJ_020,2025-06-10,100,100.0,0.0,Low,2,Minor,0.92
PROJ_020,2025-06-11,100,100.0,0.0,Low,4,None,0.96
PROJ_020,2025-06-12,100,100.0,0.0,Low,4,None,0.9
PROJ_020,2025-06-13,100,100.0,0.0,Low,3,None,0.92
PROJ_020,2025-06-16,100,94.3,-5.7,Medium,4,None,0.99
PROJ_020,2025-06-17,100,96.4,-3.6,Low,5,None,0.88
PROJ_020,2025-06-18,100,99.1,-0.9,Low,2,Minor,0.71
PROJ_020,2025-06-19,100,100.0,0.0,Low,5,None,0.73
PROJ_020,2025-06-20,100,100.0,0.0,Low,2,Minor,0.76
PROJ_020,2025-06-23,100,100.0,0.0,Low,2,None,0.82
PROJ_020,2025-06-24,100,100.0,0.0,Low,1,None,0.92
PROJ_020,2025-06-25,100,100.0,0.0,Low,1,None,0.88
PROJ_020,2025-06-26,100,99.1,-0.9,Low,5,Minor,0.74
PROJ_020,2025-06-27,100,94.2,-5.8,Medium,5,Minor,0.85
PROJ_020,2025-06-30,100,98.2,-1.8,Low,4,None,0.91
PROJ_020,2025-07-01,100,96.2,-3.8,Low,4,None,0.94
PROJ_020,2025-07-02,100,98.4,-1.6,Low,4,None,0.9
PROJ_020,2025-07-03,100,94.6,-5.4,Medium,5,None,0.76
PROJ_020,2025-07-04,100,100.0,0.0,Low,3,None,0.97
PROJ_020,2025-07-07,100,97.5,-2.5,Low,2,None,0.85
PROJ_020,2025-07-08,100,100.0,0.0,Low,2,None,0.93
PROJ_020,2025-07-09,100,99.3,-0.7,Low,2,None,0.93
PROJ_020,2025-07-10,100,91.5,-8.5,Medium,4,None,0.93
PROJ_020,2025-07-11,100,97.9,-2.1,Low,3,None,0.89
PROJ_020,2025-07-14,100,93.5,-6.5,Medium,1,Minor,0.88
PROJ_020,2025-07-15,100,100.0,0.0,Low,3,None,0.89
PROJ_020,2025-07-16,100,90.7,-9.3,Medium,2,None,0.82
PROJ_020,2025-07-17,100,100.0,0.0,Low,5,None,0.82
PROJ_020,2025-07-18,100,100.0,0.0,Low,3,None,0.93
PROJ_020,2025-07-21,100,93.8,-6.2,Medium,5,None,0.98
PROJ_020,2025-07-22,100,100.0,0.0,Low,1,None,0.79
PROJ_020,2025-07-23,100,99.0,-1.0,Low,2,None,0.92
PROJ_020,2025-07-24,100,100.0,0.0,Low,3,None,1.0
PROJ_020,2025-07-25,100,97.4,-2.6,Low,1,None,0.71
PROJ_020,2025-07-28,100,100.0,0.0,Low,1,Moderate,0.83
PROJ_020,2025-07-29,100,95.7,-4.3,Low,3,Minor,0.96
PROJ_020,2025-07-30,100,100.0,0.0,Low,4,None,0.91
PROJ_020,2025-07-31,100,100.0,0.0,Low,5,None,0.89
PROJ_021,2025-05-02,100,90.2,-9.8,Medium,6,None,0.73
PROJ_021,2025-05-05,100,100.0,0.0,Low,4,None,0.8
PROJ_021,2025-05-06,100,100.0,0.0,Low,6,Minor,0.98
PROJ_021,2025-05-07,100,89.6,-10.4,High,5,None,0.82
PROJ_021,2025-05-08,100,100.0,0.0,Low,5,None,0.75
PROJ_021,2025-05-09,100,97.7,-2.3,Low,5,None,0.8
PROJ_021,2025-05-12,100,100.0,0.0,Low,2,None,0.98
PROJ_021,2025-05-13,100,100.0,0.0,Low,4,None,0.81
PROJ_021,2025-05-14,100,98.8,-1.2,Low,4,Minor,0.91
PROJ_021,2025-05-15,100,93.3,-6.7,Medium,3,None,0.95
PROJ_021,2025-05-16,100,98.4,-1.6,Low,2,None,0.95
PROJ_021,2025-05-19,100,100.0,0.0,Low,2,None,0.88
PROJ_021,2025-05-20,100,91.9,-8.1,Medium,2,None,0.88
PROJ_021,2025-05-21,100,94.2,-5.8,Medium,5,None,0.83
PROJ_021,2025-05-22,100,100.0,0.0,Low,3,None,0.76
PROJ_021,2025-05-23,100,100.0,0.0,Low,6,None,0.81
PROJ_021,2025-05-26,100,97.8,-2.2,Low,5,None,0.82
PROJ_021,2025-05-27,100,100.0,0.0,Low,6,Moderate,0.77
PROJ_021,2025-05-28,100,97.9,-2.1,Low,5,None,0.82
PROJ_021,2025-05-29,100,100.0,0.0,Low,6,Minor,0.71
PROJ_021,2025-05-30,100,96.8,-3.2,Low,6,None,0.8
PROJ_021,2025-06-02,100,96.9,-3.1,Low,4,None,0.7
PROJ_021,2025-06-03,100,100.0,0.0,Low,2,Minor,0.94
PROJ_021,2025-06-04,100,93.2,-6.8,Medium,4,None,0.9
PROJ_021,2025-06-05,100,100.0,0.0,Low,2,None,0.78
PROJ_021,2025-06-06,100,100.0,0.0,Low,5,Minor,0.89
PROJ_021,2025-06-09,100,95.6,-4.4,Low,5,None,0.93
PROJ_021,2025-06-10,100,98.8,-1.2,Low,5,None,0.81
PROJ_021,2025-06-11,100,100.0,0.0,Low,5,None,0.85
PROJ_021,2025-06-12,100,100.0,0.0,Low,6,None,0.89
PROJ_021,2025-06-13,100,96.9,-3.1,Low,5,Moderate,0.94
PROJ_021,2025-06-16,100,100.0,0.0,Low,6,None,0.78
PROJ_021,2025-06-17,100,89.9,-10.1,High,2,None,0.89
PROJ_021,2025-06-18,100,93.6,-6.4,Medium,5,None,0.74
PROJ_021,2025-06-19,100,94.9,-5.1,Medium,2,None,0.81
PROJ_021,2025-06-20,100,98.9,-1.1,Low,4,None,0.88
PROJ_021,2025-06-23,100,99.4,-0.6,Low,4,None,0.78
PROJ_021,2025-06-24,100,99.8,-0.2,Low,5,None,0.96
PROJ_021,2025-06-25,100,100.0,0.0,Low,3,None,0.73
PROJ_021,2025-06-26,100,100.0,0.0,Low,4,Minor,0.84
PROJ_021,2025-06-27,100,95.3,-4.7,Low,6,None,0.87
PROJ_021,2025-06-30,100,100.0,0.0,Low,2,None,0.79
PROJ_021,2025-07-01,100,100.0,0.0,Low,3,None,0.84
PROJ_021,2025-07-02,100,99.6,-0.4,Low,5,Moderate,0.86
PROJ_021,2025-07-03,100,98.1,-1.9,Low,3,None,0.73
PROJ_021,2025-07-04,100,95.3,-4.7,Low,4,Moderate,0.96
PROJ_021,2025-07-07,100,93.2,-6.8,Medium,5,Minor,0.75
PROJ_021,2025-07-08,100,97.2,-2.8,Low,5,None,0.74
PROJ_021,2025-07-09,100,100.0,0.0,Low,3,None,0.85
PROJ_021,2025-07-10,100,100.0,0.0,Low,3,Minor,0.93
PROJ_021,2025-07-11,100,96.3,-3.7,Low,2,None,0.8
PROJ_021,2025-07-14,100,89.8,-10.2,High,2,None,0.92
PROJ_021,2025-07-15,100,98.2,-1.8,Low,2,None,0.99
PROJ_021,2025-07-16,100,100.0,0.0,Low,5,None,0.85
PROJ_021,2025-07-17,100,93.3,-6.7,Medium,6,Minor,0.79
PROJ_021,2025-07-18,100,100.0,0.0,Low,5,None,0.74
PROJ_021,2025-07-21,100,90.5,-9.5,Medium,3,Moderate,0.94
PROJ_021,2025-07-22,100,98.6,-1.4,Low,5,Moderate,0.86
PROJ_021,2025-07-23,100,85.9,-14.1,High,4,None,0.89
PROJ_021,2025-07-24,100,89.8,-10.2,High,4,Moderate,0.96
PROJ_021,2025-07-25,100,100.0,0.0,Low,3,None,0.83
PROJ_021,2025-07-28,100,100.0,0.0,Low,4,None,0.98
PROJ_021,2025-07-29,100,100.0,0.0,Low,2,None,0.92
PROJ_021,2025-07-30,100,91.3,-8.7,Medium,5,None,0.9
PROJ_021,2025-07-31,100,100.0,0.0,Low,3,Minor,0.81
PROJ_022,2025-05-02,100,100.0,0.0,Low,9,Moderate,0.85
PROJ_022,2025-05-05,100,100.0,0.0,Low,10,None,0.85
PROJ_022,2025-05-06,100,97.0,-3.0,Low,9,None,0.85
PROJ_022,2025-05-07,100,100.0,0.0,Low,12,None,0.9
PROJ_022,2025-05-08,100,96.7,-3.3,Low,11,None,0.97
PROJ_022,2025-05-09,100,94.8,-5.2,Medium,9,Moderate,0.8
PROJ_022,2025-05-12,100,99.9,-0.1,Low,9,Minor,0.75
PROJ_022,2025-05-13,100,92.4,-7.6,Medium,8,None,0.78
PROJ_022,2025-05-14,100,97.7,-2.3,Low,10,None,0.88
PROJ_022,2025-05-15,100,99.7,-0.3,Low,12,None,0.94
PROJ_022,2025-05-16,100,99.4,-0.6,Low,8,None,0.75
PROJ_022,2025-05-19,100,100.0,0.0,Low,9,None,0.91
PROJ_022,2025-05-20,100,100.0,0.0,Low,12,None,1.0
PROJ_022,2025-05-21,100,100.0,0.0,Low,11,None,0.98
PROJ_022,2025-05-22,100,100.0,0.0,Low,10,Minor,0.86
PROJ_022,2025-05-23,100,100.0,0.0,Low,10,None,0.82
PROJ_022,2025-05-26,100,100.0,0.0,Low,8,None,0.85
PROJ_022,2025-05-27,100,100.0,0.0,Low,10,None,0.77
PROJ_022,2025-05-28,100,100.0,0.0,Low,10,None,0.88
PROJ_022,2025-05-29,100,100.0,0.0,Low,10,Moderate,0.95
PROJ_022,2025-05-30,100,100.0,0.0,Low,11,Minor,0.98
PROJ_022,2025-06-02,100,100.0,0.0,Low,11,None,0.83
PROJ_022,2025-06-03,100,97.3,-2.7,Low,10,None,0.98
PROJ_022,2025-06-04,100,98.3,-1.7,Low,10,Minor,0.81
PROJ_022,2025-06-05,100,100.0,0.0,Low,9,None,0.91
PROJ_022,2025-06-06,100,99.8,-0.2,Low,11,None,0.97
PROJ_022,2025-06-09,100,85.2,-14.8,High,12,None,0.95
PROJ_022,2025-06-10,100,96.8,-3.2,Low,11,None,0.77
PROJ_022,2025-06-11,100,100.0,0.0,Low,10,Minor,0.81
PROJ_022,2025-06-12,100,96.3,-3.7,Low,10,Minor,0.74
PROJ_022,2025-06-13,100,100.0,0.0,Low,10,None,0.75
PROJ_022,2025-06-16,100,84.8,-15.2,High,8,None,0.79
PROJ_022,2025-06-17,100,96.4,-3.6,Low,9,None,0.86
PROJ_022,2025-06-18,100,97.7,-2.3,Low,12,Minor,0.99
PROJ_022,2025-06-19,100,93.3,-6.7,Medium,11,None,0.83
PROJ_022,2025-06-20,100,100.0,0.0,Low,12,Minor,0.73
PROJ_022,2025-06-23,100,100.0,0.0,Low,11,Minor,0.82
PROJ_022,2025-06-24,100,100.0,0.0,Low,11,Minor,0.99
PROJ_022,2025-06-25,100,100.0,0.0,Low,8,None,0.71
PROJ_022,2025-06-26,100,94.5,-5.5,Medium,10,Moderate,0.73
PROJ_022,2025-06-27,100,99.8,-0.2,Low,10,None,0.72
PROJ_022,2025-06-30,100,91.3,-8.7,Medium,9,None,0.96
PROJ_022,2025-07-01,100,92.5,-7.5,Medium,12,None,0.91
PROJ_022,2025-07-02,100,96.6,-3.4,Low,8,Moderate,0.88
PROJ_022,2025-07-03,100,100.0,0.0,Low,10,None,0.77
PROJ_022,2025-07-04,100,99.8,-0.2,Low,10,Minor,0.88
PROJ_022,2025-07-07,100,93.6,-6.4,Medium,8,Moderate,0.95
PROJ_022,2025-07-08,100,98.6,-1.4,Low,9,None,0.94
PROJ_022,2025-07-09,100,100.0,0.0,Low,10,None,0.74
PROJ_022,2025-07-10,100,100.0,0.0,Low,12,None,0.89
PROJ_022,2025-07-11,100,100.0,0.0,Low,12,Minor,0.84
PROJ_022,2025-07-14,100,97.8,-2.2,Low,10,None,1.0
PROJ_022,2025-07-15,100,100.0,0.0,Low,12,None,0.82
PROJ_022,2025-07-16,100,100.0,0.0,Low,10,None,0.96
PROJ_022,2025-07-17,100,100.0,0.0,Low,11,None,0.92
PROJ_022,2025-07-18,100,100.0,0.0,Low,9,None,0.95
PROJ_022,2025-07-21,100,93.5,-6.5,Medium,11,None,0.94
PROJ_022,2025-07-22,100,98.3,-1.7,Low,9,Minor,0.94
PROJ_022,2025-07-23,100,100.0,0.0,Low,9,None,0.96
PROJ_022,2025-07-24,100,100.0,0.0,Low,9,None,0.9
PROJ_022,2025-07-25,100,97.5,-2.5,Low,10,None,0.8
PROJ_022,2025-07-28,100,100.0,0.0,Low,12,Moderate,1.0
PROJ_022,2025-07-29,100,100.0,0.0,Low,8,Minor,0.86
PROJ_022,2025-07-30,100,95.4,-4.6,Low,11,None,0.71
PROJ_022,2025-07-31,100,94.3,-5.7,Medium,11,None,0.79
PROJ_023,2025-05-02,100,100.0,0.0,Low,3,None,0.77
PROJ_023,2025-05-05,100,93.0,-7.0,Medium,6,None,0.9
PROJ_023,2025-05-06,100,100.0,0.0,Low,3,None,0.79
PROJ_023,2025-05-07,100,100.0,0.0,Low,4,None,0.86
PROJ_023,2025-05-08,100,100.0,0.0,Low,7,None,0.76
PROJ_023,2025-05-09,100,92.4,-7.6,Medium,7,Moderate,0.93
PROJ_023,2025-05-12,100,100.0,0.0,Low,5,None,0.87
PROJ_023,2025-05-13,100,99.6,-0.4,Low,6,None,0.91
PROJ_023,2025-05-14,100,99.1,-0.9,Low,5,Severe,0.78
PROJ_023,2025-05-15,100,100.0,0.0,Low,6,None,0.91
PROJ_023,2025-05-16,100,100.0,0.0,Low,4,Minor,0.72
PROJ_023,2025-05-19,100,100.0,0.0,Low,4,None,0.8
PROJ_023,2025-05-20,100,100.0,0.0,Low,6,Minor,0.78
PROJ_023,2025-05-21,100,90.1,-9.9,Medium,7,None,0.81
PROJ_023,2025-05-22,100,95.8,-4.2,Low,7,None,1.0
PROJ_023,2025-05-23,100,100.0,0.0,Low,6,Minor,0.85
PROJ_023,2025-05-26,100,97.1,-2.9,Low,6,None,0.91
PROJ_023,2025-05-27,100,95.2,-4.8,Low,7,None,0.84
PROJ_023,2025-05-28,100,100.0,0.0,Low,3,None,0.98
PROJ_023,2025-05-29,100,98.2,-1.8,Low,7,None,0.9
PROJ_023,2025-05-30,100,100.0,0.0,Low,6,None,0.94
PROJ_023,2025-06-02,100,100.0,0.0,Low,3,None,0.83
PROJ_023,2025-06-03,100,100.0,0.0,Low,7,None,0.85
PROJ_023,2025-06-04,100,99.4,-0.6,Low,6,None,0.84
PROJ_023,2025-06-05,100,98.1,-1.9,Low,4,None,0.84
PROJ_023,2025-06-06,100,96.0,-4.0,Low,6,None,0.99
PROJ_023,2025-06-09,100,100.0,0.0,Low,4,None,0.88
PROJ_023,2025-06-10,100,97.8,-2.2,Low,3,None,0.76
PROJ_023,2025-06-11,100,96.0,-4.0,Low,4,None,0.78
PROJ_023,2025-06-12,100,96.5,-3.5,Low,7,None,0.98
PROJ_023,2025-06-13,100,95.9,-4.1,Low,5,None,0.81
PROJ_023,2025-06-16,100,100.0,0.0,Low,4,Severe,0.98
PROJ_023,2025-06-17,100,99.9,-0.1,Low,4,Moderate,0.81
PROJ_023,2025-06-18,100,98.6,-1.4,Low,5,None,0.9
PROJ_023,2025-06-19,100,100.0,0.0,Low,3,None,0.88
PROJ_023,2025-06-20,100,97.4,-2.6,Low,6,None,0.8
PROJ_023,2025-06-23,100,94.6,-5.4,Medium,7,None,0.71
PROJ_023,2025-06-24,100,100.0,0.0,Low,3,Moderate,0.92
PROJ_023,2025-06-25,100,99.8,-0.2,Low,4,None,0.89
PROJ_023,2025-06-26,100,100.0,0.0,Low,4,None,0.95
PROJ_023,2025-06-27,100,91.1,-8.9,Medium,3,None,0.86
PROJ_023,2025-06-30,100,92.4,-7.6,Medium,3,None,0.95
PROJ_023,2025-07-01,100,94.2,-5.8,Medium,3,Minor,0.82
PROJ_023,2025-07-02,100,99.3,-0.7,Low,4,Minor,0.92
PROJ_023,2025-07-03,100,97.4,-2.6,Low,4,None,0.99
PROJ_023,2025-07-04,100,91.5,-8.5,Medium,5,None,0.98
PROJ_023,2025-07-07,100,95.0,-5.0,Low,6,None,0.82
PROJ_023,2025-07-08,100,100.0,0.0,Low,4,None,0.77
PROJ_023,2025-07-09,100,97.1,-2.9,Low,4,None,0.78
PROJ_023,2025-07-10,100,99.8,-0.2,Low,4,None,0.82
PROJ_023,2025-07-11,100,88.2,-11.8,High,3,None,0.94
PROJ_023,2025-07-14,100,99.7,-0.3,Low,3,Minor,0.94
PROJ_023,2025-07-15,100,92.2,-7.8,Medium,5,None,0.75
PROJ_023,2025-07-16,100,99.5,-0.5,Low,7,Moderate,0.73
PROJ_023,2025-07-17,100,100.0,0.0,Low,3,Minor,0.91
PROJ_023,2025-07-18,100,95.9,-4.1,Low,6,None,0.72
PROJ_023,2025-07-21,100,97.4,-2.6,Low,3,Minor,0.82
PROJ_023,2025-07-22,100,100.0,0.0,Low,3,None,0.82
PROJ_023,2025-07-23,100,91.5,-8.5,Medium,5,Minor,0.91
PROJ_023,2025-07-24,100,100.0,0.0,Low,4,None,0.98
PROJ_023,2025-07-25,100,98.7,-1.3,Low,7,None,0.94
PROJ_023,2025-07-28,100,97.0,-3.0,Low,4,None,0.85
PROJ_023,2025-07-29,100,100.0,0.0,Low,4,None,0.93
PROJ_023,2025-07-30,100,100.0,0.0,Low,7,None,0.85
PROJ_023,2025-07-31,100,100.0,0.0,Low,6,None,0.77
PROJ_024,2025-05-02,100,100.0,0.0,Low,2,Moderate,0.98
PROJ_024,2025-05-05,100,100.0,0.0,Low,3,Minor,0.87
PROJ_024,2025-05-06,100,95.7,-4.3,Low,1,None,0.74
PROJ_024,2025-05-07,100,95.6,-4.4,Low,2,None,0.77
PROJ_024,2025-05-08,100,100.0,0.0,Low,3,None,0.91
PROJ_024,2025-05-09,100,100.0,0.0,Low,3,None,0.82
PROJ_024,2025-05-12,100,100.0,0.0,Low,3,None,0.8
PROJ_024,2025-05-13,100,100.0,0.0,Low,5,None,0.79
PROJ_024,2025-05-14,100,100.0,0.0,Low,2,None,0.82
PROJ_024,2025-05-15,100,100.0,0.0,Low,3,None,0.78
PROJ_024,2025-05-16,100,100.0,0.0,Low,2,Minor,0.76
PROJ_024,2025-05-19,100,96.2,-3.8,Low,3,None,0.92
PROJ_024,2025-05-20,100,100.0,0.0,Low,1,None,0.85
PROJ_024,2025-05-21,100,100.0,0.0,Low,3,Moderate,0.85
PROJ_024,2025-05-22,100,100.0,-0.0,Low,2,None,0.89
PROJ_024,2025-05-23,100,100.0,0.0,Low,2,None,0.85
PROJ_024,2025-05-26,100,96.5,-3.5,Low,4,None,0.94
PROJ_024,2025-05-27,100,95.6,-4.4,Low,5,None,0.91
PROJ_024,2025-05-28,100,96.8,-3.2,Low,2,None,0.87
PROJ_024,2025-05-29,100,100.0,0.0,Low,2,None,0.74
PROJ_024,2025-05-30,100,100.0,0.0,Low,4,None,0.95
PROJ_024,2025-06-02,100,97.0,-3.0,Low,3,None,0.91
PROJ_024,2025-06-03,100,94.3,-5.7,Medium,2,None,0.9
PROJ_024,2025-06-04,100,100.0,0.0,Low,5,Moderate,0.95
PROJ_024,2025-06-05,100,93.3,-6.7,Medium,2,Minor,0.77
PROJ_024,2025-06-06,100,100.0,0.0,Low,4,None,0.72
PROJ_024,2025-06-09,100,100.0,0.0,Low,5,Moderate,0.74
PROJ_024,2025-06-10,100,97.0,-3.0,Low,4,None,0.92
PROJ_024,2025-06-11,100,100.0,0.0,Low,5,Severe,0.75
PROJ_024,2025-06-12,100,97.6,-2.4,Low,2,Minor,0.78
PROJ_024,2025-06-13,100,100.0,0.0,Low,2,None,1.0
PROJ_024,2025-06-16,100,95.1,-4.9,Low,5,None,0.73
PROJ_024,2025-06-17,100,96.9,-3.1,Low,2,Minor,0.73
PROJ_024,2025-06-18,100,99.5,-0.5,Low,3,None,0.7
PROJ_024,2025-06-19,100,100.0,0.0,Low,2,None,0.85
PROJ_024,2025-06-20,100,99.3,-0.7,Low,4,None,0.98
PROJ_024,2025-06-23,100,94.7,-5.3,Medium,4,None,0.93
PROJ_024,2025-06-24,100,100.0,0.0,Low,4,None,0.79
PROJ_024,2025-06-25,100,91.2,-8.8,Medium,2,None,0.7
