id_projeto,data,mes_ano,orcado,realizado,variacao
PROJ-0165,2024-12-01,2024-12,86358.0118061674,110417.22278314474,27.85984817596173
PROJ-0165,2025-01-01,2025-01,86358.0118061674,107521.68570927765,24.506902672345703
PROJ-0165,2025-02-01,2025-02,86358.0118061674,97251.00030887857,12.613755544952511
PROJ-0165,2025-03-01,2025-03,86358.0118061674,88933.40622877321,2.9822298692868685
PROJ-0165,2025-04-01,2025-04,86358.0118061674,98265.11029993226,13.788064644761192
PROJ-0165,2025-05-01,2025-05,86358.0118061674,95797.38676942943,10.93051445469695
PROJ-0165,2025-06-01,2025-06,86358.0118061674,93635.93064589702,8.427612780230604
PROJ-0165,2025-07-01,2025-07,86358.0118061674,71641.616580257,-17.04114640682291
PROJ-0166,2023-09-01,2023-09,40593.79293023256,45318.96341563793,11.640130533075343
PROJ-0166,2023-10-01,2023-10,40593.79293023256,48081.72487879964,18.44600222855842
PROJ-0166,2023-11-01,2023-11,40593.79293023256,52651.80676639877,29.704082732278778
PROJ-0166,2023-12-01,2023-12,40593.79293023256,32699.894579176093,-19.446072370284515
PROJ-0166,2024-01-01,2024-01,40593.79293023256,47295.28932760926,16.50867266553383
PROJ-0166,2024-02-01,2024-02,40593.79293023256,44080.5828895983,8.589465796799026
PROJ-0166,2024-03-01,2024-03,40593.79293023256,41284.946422559646,1.7026088040478342
PROJ-0166,2024-04-01,2024-04,40593.79293023256,35064.31296949797,-13.621491271431456
PROJ-0167,2023-02-01,2023-02,99543.38805797102,99995.57129603394,0.4542574317438124
PROJ-0167,2023-03-01,2023-03,99543.38805797102,97272.66316881657,-2.281140850693234
PROJ-0167,2023-04-01,2023-04,99543.38805797102,94707.06702345842,-4.8585055510628905
PROJ-0167,2023-05-01,2023-05,99543.38805797102,116011.82743038992,16.543981166110385
PROJ-0167,2023-06-01,2023-06,99543.38805797102,114511.00669003857,15.03627606421319
PROJ-0167,2023-07-01,2023-07,99543.38805797102,108951.23819160394,9.451004549045578
PROJ-0167,2023-08-01,2023-08,99543.38805797102,126353.64832938934,26.93324066466861
PROJ-0167,2023-09-01,2023-09,99543.38805797102,97047.55581052546,-2.507280790957278
PROJ-0167,2023-10-01,2023-10,99543.38805797102,91769.14589376166,-7.809903114491023
PROJ-0167,2023-11-01,2023-11,99543.38805797102,112280.12945850825,12.795165654919977
PROJ-0167,2023-12-01,2023-12,99543.38805797102,89530.02305601332,-10.059296953129852
PROJ-0167,2024-01-01,2024-01,99543.38805797102,95313.31702582577,-4.249474640828769
PROJ-0168,2024-01-01,2024-01,224925.27748792272,205199.6050694922,-8.769877996255758
PROJ-0168,2024-02-01,2024-02,224925.27748792272,187717.41469452003,-16.54232161407494
PROJ-0168,2024-03-01,2024-03,224925.27748792272,273002.91403199354,21.37493708178367
PROJ-0168,2024-04-01,2024-04,224925.27748792272,208566.52311462874,-7.272972853916942
PROJ-0168,2024-05-01,2024-05,224925.27748792272,233138.1432147623,3.651375167151034
PROJ-0168,2024-06-01,2024-06,224925.27748792272,184811.57191843382,-17.834236337284402
PROJ-0168,2024-07-01,2024-07,224925.27748792272,258589.7837429039,14.966973312632156
PROJ-0168,2024-08-01,2024-08,224925.27748792272,217115.98457555234,-3.4719498846854577
PROJ-0169,2023-01-01,2023-01,9423.055528898583,11047.292193491305,17.2368363914605
PROJ-0169,2023-02-01,2023-02,9423.055528898583,9481.49289265708,0.620153023393307
PROJ-0169,2023-03-01,2023-03,9423.055528898583,8460.752397745575,-10.21221967971877
PROJ-0169,2023-04-01,2023-04,9423.055528898583,9956.283071314228,5.6587541141017965
PROJ-0169,2023-05-01,2023-05,9423.055528898583,8153.3202792378925,-13.47477201812801
PROJ-0169,2023-06-01,2023-06,9423.055528898583,9614.056906187647,2.026957993649738
PROJ-0169,2023-07-01,2023-07,9423.055528898583,9033.437989797327,-4.134726128975673
PROJ-0169,2023-08-01,2023-08,9423.055528898583,11835.16732413107,25.59797920998166
PROJ-0169,2023-09-01,2023-09,9423.055528898583,7825.5117871584425,-16.953563913964004
PROJ-0169,2023-10-01,2023-10,9423.055528898583,10808.326738689371,14.700870705287102
PROJ-0169,2023-11-01,2023-11,9423.055528898583,8399.481615654153,-10.862441700628205
PROJ-0169,2023-12-01,2023-12,9423.055528898583,9041.634148946003,-4.047746283388008
PROJ-0169,2024-01-01,2024-01,9423.055528898583,9496.150467754924,0.7757031531032972
PROJ-0169,2024-02-01,2024-02,9423.055528898583,11816.582727247964,25.40075446874871
PROJ-0169,2024-03-01,2024-03,9423.055528898583,8681.358658777663,-7.871086696308742
PROJ-0169,2024-04-01,2024-04,9423.055528898583,7968.648381446699,-15.434559872766489
PROJ-0169,2024-05-01,2024-05,9423.055528898583,9039.959340561569,-4.065519800473821
PROJ-0169,2024-06-01,2024-06,9423.055528898583,8031.628164567707,-14.766201473223333
PROJ-0169,2024-07-01,2024-07,9423.055528898583,8144.330337132623,-13.570175701972374
PROJ-0169,2024-08-01,2024-08,9423.055528898583,10242.157448124033,8.692529898751335
PROJ-0169,2024-09-01,2024-09,9423.055528898583,7825.385571825763,-16.954903345025333
PROJ-0169,2024-10-01,2024-10,9423.055528898583,7684.17612958354,-18.4534559303217
PROJ-0169,2024-11-01,2024-11,9423.055528898583,10904.42629751121,15.72070507352489
PROJ-0169,2024-12-01,2024-12,9423.055528898583,9242.354751394874,-1.9176452579477754
PROJ-0169,2025-01-01,2025-01,9423.055528898583,8129.153862011787,-13.731232538306337
PROJ-0169,2025-02-01,2025-02,9423.055528898583,8733.348034443297,-7.319361457014589
PROJ-0169,2025-03-01,2025-03,9423.055528898583,10563.652829687968,12.10432536761995
PROJ-0169,2025-04-01,2025-04,9423.055528898583,8836.642609324033,-6.223171642957441
PROJ-0169,2025-05-01,2025-05,9423.055528898583,9868.394434230371,4.726056256020396
PROJ-0169,2025-06-01,2025-06,9423.055528898583,8111.815239564756,-13.915234663666386
PROJ-0169,2025-07-01,2025-07,9423.055528898583,10309.26392479291,9.40468188027235
PROJ-0170,2024-03-01,2024-03,46163.80934131737,44226.72244004671,-4.196115807836797
PROJ-0170,2024-04-01,2024-04,46163.80934131737,51402.67311035784,11.348421726435827
PROJ-0170,2024-05-01,2024-05,46163.80934131737,55590.3410826437,20.419744115201148
PROJ-0170,2024-06-01,2024-06,46163.80934131737,51049.01181756343,10.58232096949962
PROJ-0170,2024-07-01,2024-07,46163.80934131737,43757.46451945182,-5.212621870248967
PROJ-0170,2024-08-01,2024-08,46163.80934131737,42834.09921231315,-7.212814922584981
PROJ-0170,2024-09-01,2024-09,46163.80934131737,44488.546829715015,-3.628952063327599
PROJ-0170,2024-10-01,2024-10,46163.80934131737,40730.80246641381,-11.768974338174758
PROJ-0170,2024-11-01,2024-11,46163.80934131737,41112.83886338085,-10.941407457498997
PROJ-0170,2024-12-01,2024-12,46163.80934131737,55181.704111051644,19.534555095008393
PROJ-0170,2025-01-01,2025-01,46163.80934131737,45811.40812769564,-0.7633711746277498
PROJ-0170,2025-02-01,2025-02,46163.80934131737,46994.64666785078,1.7997590285292908
PROJ-0170,2025-03-01,2025-03,46163.80934131737,50642.840606922764,9.702473278340559
PROJ-0170,2025-04-01,2025-04,46163.80934131737,50541.37323686262,9.482674757577382
PROJ-0170,2025-05-01,2025-05,46163.80934131737,38486.2339985302,-16.631156423903715
PROJ-0170,2025-06-01,2025-06,46163.80934131737,56124.59263306446,21.57703931688328
PROJ-0170,2025-07-01,2025-07,46163.80934131737,41024.08207014535,-11.133672338803029
PROJ-0171,2023-02-01,2023-02,6715.958282485876,7800.826097467895,16.153581802483444
PROJ-0171,2023-03-01,2023-03,6715.958282485876,7967.379687166655,18.633549406408328
PROJ-0171,2023-04-01,2023-04,6715.958282485876,7773.384349551628,15.744976704565687
PROJ-0171,2023-05-01,2023-05,6715.958282485876,7316.961486363446,8.94888232770726
PROJ-0171,2023-06-01,2023-06,6715.958282485876,5421.8233335548075,-19.269550144555858
PROJ-0171,2023-07-01,2023-07,6715.958282485876,6582.900012359381,-1.9812253818414653
PROJ-0171,2023-08-01,2023-08,6715.958282485876,7403.804813589531,10.241971468129059
PROJ-0171,2023-09-01,2023-09,6715.958282485876,6673.819995944131,-0.6274352038730662
PROJ-0171,2023-10-01,2023-10,6715.958282485876,8272.314101988572,23.173994745640655
PROJ-0171,2023-11-01,2023-11,6715.958282485876,6409.718225381068,-4.559886232519233
PROJ-0171,2023-12-01,2023-12,6715.958282485876,6358.450336293958,-5.323260377066978
PROJ-0171,2024-01-01,2024-01,6715.958282485876,6265.981331012587,-6.700115345367102
PROJ-0171,2024-02-01,2024-02,6715.958282485876,6490.237842563752,-3.360956551960225
PROJ-0171,2024-03-01,2024-03,6715.958282485876,7244.520869381006,7.87024821570936
PROJ-0171,2024-04-01,2024-04,6715.958282485876,7746.909236695799,15.350764713629538
PROJ-0171,2024-05-01,2024-05,6715.958282485876,7597.655873412308,13.128395886939252
PROJ-0171,2024-06-01,2024-06,6715.958282485876,8085.066217496727,20.38589099907398
PROJ-0171,2024-07-01,2024-07,6715.958282485876,8347.647343804245,24.295699774871245
PROJ-0171,2024-08-01,2024-08,6715.958282485876,8113.143027783187,20.80395211716756
PROJ-0171,2024-09-01,2024-09,6715.958282485876,5436.3848953422175,-19.05272983128227
PROJ-0171,2024-10-01,2024-10,6715.958282485876,7843.963763682468,16.795897677599434
PROJ-0171,2024-11-01,2024-11,6715.958282485876,6072.56804724298,-9.58002131908342
PROJ-0171,2024-12-01,2024-12,6715.958282485876,5819.136220688358,-13.353597864600868
PROJ-0171,2025-01-01,2025-01,6715.958282485876,7516.7986472617495,11.924439239956776
PROJ-0171,2025-02-01,2025-02,6715.958282485876,6446.457606722105,-4.012840229615254
PROJ-0171,2025-03-01,2025-03,6715.958282485876,5564.564869193615,-17.14414183147784
PROJ-0171,2025-04-01,2025-04,6715.958282485876,5834.924403313204,-13.118513280081933
PROJ-0171,2025-05-01,2025-05,6715.958282485876,5375.887588451549,-19.953529156501947
PROJ-0171,2025-06-01,2025-06,6715.958282485876,8405.772726490011,25.161181367235365
PROJ-0171,2025-07-01,2025-07,6715.958282485876,5455.433302227036,-18.76910080793807
PROJ-0172,2023-03-01,2023-03,81557.76171206226,73787.58123908647,-9.527211524524446
PROJ-0172,2023-04-01,2023-04,81557.76171206226,82220.9397081222,0.8131390343953662
PROJ-0172,2023-05-01,2023-05,81557.76171206226,79786.7889872753,-2.171433702459044
PROJ-0172,2023-06-01,2023-06,81557.76171206226,102425.37027763638,25.586293845638785
PROJ-0172,2023-07-01,2023-07,81557.76171206226,66889.1474875738,-17.985552713272895
PROJ-0172,2023-08-01,2023-08,81557.76171206226,86133.7519067191,5.610735383852578
PROJ-0172,2023-09-01,2023-09,81557.76171206226,92995.40029690736,14.0239731262187
PROJ-0172,2023-10-01,2023-10,81557.76171206226,103239.81003219982,26.584898684058437
PROJ-0172,2023-11-01,2023-11,81557.76171206226,90544.25474650988,11.018562606186052
PROJ-0172,2023-12-01,2023-12,81557.76171206226,98022.44837638465,20.187761800588135
PROJ-0173,2023-11-01,2023-11,42722.884343891405,35966.79289324628,-15.81375310773258
PROJ-0173,2023-12-01,2023-12,42722.884343891405,42422.532019861304,-0.7030244531536312
PROJ-0173,2024-01-01,2024-01,42722.884343891405,42166.35756365253,-1.302643276046627
PROJ-0173,2024-02-01,2024-02,42722.884343891405,53110.70195860883,24.31441082278588
PROJ-0173,2024-03-01,2024-03,42722.884343891405,37411.81399655326,-12.431441436836254
PROJ-0173,2024-04-01,2024-04,42722.884343891405,37422.81516220023,-12.405691383168486
PROJ-0173,2024-05-01,2024-05,42722.884343891405,41196.78339402007,-3.572092505710078
PROJ-0173,2024-06-01,2024-06,42722.884343891405,35341.78079627428,-17.27669763165812
PROJ-0174,2023-03-01,2023-03,10281.322372093024,9163.012865338771,-10.877097967375498
PROJ-0174,2023-04-01,2023-04,10281.322372093024,13186.873622944464,28.26048192728676
PROJ-0174,2023-05-01,2023-05,10281.322372093024,10426.206457838069,1.4091969933586412
PROJ-0174,2023-06-01,2023-06,10281.322372093024,11474.05451124748,11.600960421121822
PROJ-0174,2023-07-01,2023-07,10281.322372093024,11957.749865338747,16.30556296723185
PROJ-0174,2023-08-01,2023-08,10281.322372093024,10111.482159453351,-1.6519296496399747
PROJ-0174,2023-09-01,2023-09,10281.322372093024,8981.902404631745,-12.638646279474152
PROJ-0174,2023-10-01,2023-10,10281.322372093024,9287.020909539773,-9.670949188910958
PROJ-0174,2023-11-01,2023-11,10281.322372093024,9835.454714721911,-4.336676170969483
PROJ-0174,2023-12-01,2023-12,10281.322372093024,11494.87013784902,11.803421017611281
PROJ-0174,2024-01-01,2024-01,10281.322372093024,10272.483257533813,-0.0859725455472784
PROJ-0174,2024-02-01,2024-02,10281.322372093024,8260.08995066424,-19.659265104993594
PROJ-0174,2024-03-01,2024-03,10281.322372093024,10915.716898448634,6.170359253373594
PROJ-0174,2024-04-01,2024-04,10281.322372093024,12962.246023874952,26.075669595370897
PROJ-0174,2024-05-01,2024-05,10281.322372093024,12399.673752644114,20.60388055043395
PROJ-0174,2024-06-01,2024-06,10281.322372093024,12467.189964193023,21.260568562981554
PROJ-0174,2024-07-01,2024-07,10281.322372093024,12312.181789437343,19.752900880306555
PROJ-0174,2024-08-01,2024-08,10281.322372093024,9889.248387616717,-3.8134587194788168
PROJ-0174,2024-09-01,2024-09,10281.322372093024,12158.660138657751,18.259691687719602
PROJ-0174,2024-10-01,2024-10,10281.322372093024,8961.001933116137,-12.84193210944035
PROJ-0174,2024-11-01,2024-11,10281.322372093024,11606.153767411965,12.885807363797674
PROJ-0174,2024-12-01,2024-12,10281.322372093024,11523.144526619464,12.078428334249722
PROJ-0174,2025-01-01,2025-01,10281.322372093024,8356.503571390025,-18.721510045513266
PROJ-0174,2025-02-01,2025-02,10281.322372093024,12275.745379189204,19.39850667954658
PROJ-0174,2025-03-01,2025-03,10281.322372093024,12868.350372907016,25.16240525475653
PROJ-0174,2025-04-01,2025-04,10281.322372093024,9599.749240271802,-6.629236076394617
PROJ-0174,2025-05-01,2025-05,10281.322372093024,12401.283361402382,20.619536209307547
PROJ-0174,2025-06-01,2025-06,10281.322372093024,8648.679078723577,-15.87970140690259
PROJ-0174,2025-07-01,2025-07,10281.322372093024,11309.289379512536,9.998392913053301
PROJ-0175,2024-02-01,2024-02,134204.93078260872,139952.04659957575,4.282343266713859
PROJ-0175,2024-03-01,2024-03,134204.93078260872,143996.75962625272,7.296176665450002
PROJ-0175,2024-04-01,2024-04,134204.93078260872,169514.5971307773,26.310260094217256
PROJ-0175,2024-05-01,2024-05,134204.93078260872,165831.34584938476,23.565762362342674
PROJ-0175,2024-06-01,2024-06,134204.93078260872,160044.99356529643,19.25418286198785
PROJ-0175,2024-07-01,2024-07,134204.93078260872,125729.78591010325,-6.315077116081451
PROJ-0175,2024-08-01,2024-08,134204.93078260872,168549.22260064204,25.59093143430458
PROJ-0175,2024-09-01,2024-09,134204.93078260872,113906.9511850301,-15.124615376806236
PROJ-0176,2023-12-01,2023-12,72365.10041493777,88767.70755358865,22.66646082793939
PROJ-0176,2024-01-01,2024-01,72365.10041493777,69765.74862597126,-3.5919963823196106
PROJ-0176,2024-02-01,2024-02,72365.10041493777,59837.69969843159,-17.311384416900832
PROJ-0176,2024-03-01,2024-03,72365.10041493777,82111.12302096105,13.467849212037414
PROJ-0176,2024-04-01,2024-04,72365.10041493777,66260.37795022209,-8.436003584202227
PROJ-0176,2024-05-01,2024-05,72365.10041493777,66705.10482263699,-7.821443706768404
PROJ-0176,2024-06-01,2024-06,72365.10041493777,68965.64728987632,-4.697641688561426
PROJ-0176,2024-07-01,2024-07,72365.10041493777,60196.35762956101,-16.815761624874163
PROJ-0176,2024-08-01,2024-08,72365.10041493777,64300.99212000912,-11.143642790087299
PROJ-0177,2023-08-01,2023-08,242717.55759036145,194797.78499953478,-19.743018620721983
PROJ-0177,2023-09-01,2023-09,242717.55759036145,248228.40161743373,2.2704760552893397
PROJ-0177,2023-10-01,2023-10,242717.55759036145,204399.17578266122,-15.787231129101436
PROJ-0177,2023-11-01,2023-11,242717.55759036145,277019.932561802,14.13263025220995
PROJ-0177,2023-12-01,2023-12,242717.55759036145,222768.9475491462,-8.218857440417581
PROJ-0177,2024-01-01,2024-01,242717.55759036145,308685.0518951062,27.178707201758854
PROJ-0177,2024-02-01,2024-02,242717.55759036145,299908.07959670346,23.56258136993263
PROJ-0177,2024-03-01,2024-03,242717.55759036145,229300.23961901508,-5.527955251589589
PROJ-0177,2024-04-01,2024-04,242717.55759036145,289224.11718293594,19.160772732833934
PROJ-0178,2023-11-01,2023-11,90538.27591194969,108792.82513126472,20.162245233240313
PROJ-0178,2023-12-01,2023-12,90538.27591194969,117091.48244468115,29.32815570572052
PROJ-0178,2024-01-01,2024-01,90538.27591194969,99494.32156967524,9.891999342284247
PROJ-0178,2024-02-01,2024-02,90538.27591194969,76141.13887880652,-15.901713267816891
PROJ-0178,2024-03-01,2024-03,90538.27591194969,101712.38448088859,12.34186144631905
PROJ-0178,2024-04-01,2024-04,90538.27591194969,100722.91517848494,11.248987418801761
PROJ-0178,2024-05-01,2024-05,90538.27591194969,101328.20108308148,11.917528871021588
PROJ-0178,2024-06-01,2024-06,90538.27591194969,86334.8394461666,-4.642717594789424
PROJ-0178,2024-07-01,2024-07,90538.27591194969,111347.57446449656,22.983979254016646
PROJ-0178,2024-08-01,2024-08,90538.27591194969,115865.09934468864,27.973609147770595
PROJ-0178,2024-09-01,2024-09,90538.27591194969,82286.27851430966,-9.114374351092424
PROJ-0178,2024-10-01,2024-10,90538.27591194969,76421.19293736441,-15.592392093167778
PROJ-0178,2024-11-01,2024-11,90538.27591194969,81237.053983334,-10.273248341575796
PROJ-0178,2024-12-01,2024-12,90538.27591194969,109576.30872159718,21.02760696278594
PROJ-0178,2025-01-01,2025-01,90538.27591194969,103061.74005038965,13.832231740992377
PROJ-0178,2025-02-01,2025-02,90538.27591194969,101223.93561644082,11.802367116956333
PROJ-0178,2025-03-01,2025-03,90538.27591194969,90619.44959259193,0.08965675547122487
PROJ-0178,2025-04-01,2025-04,90538.27591194969,98588.39488673203,8.891398575571785
PROJ-0178,2025-05-01,2025-05,90538.27591194969,86367.81697968017,-4.6062937362816285
PROJ-0178,2025-06-01,2025-06,90538.27591194969,94033.05695733361,3.860003970898063
PROJ-0178,2025-07-01,2025-07,90538.27591194969,108331.90036865415,19.653151418532794
PROJ-0179,2023-02-01,2023-02,55838.07779977998,72065.78456937324,29.062079872773104
PROJ-0179,2023-03-01,2023-03,55838.07779977998,70704.6567712442,26.624446179490093
PROJ-0179,2023-04-01,2023-04,55838.07779977998,70743.10182543084,26.69329714231244
PROJ-0179,2023-05-01,2023-05,55838.07779977998,55900.16233947955,0.11118674235562054
PROJ-0179,2023-06-01,2023-06,55838.07779977998,57758.62514956786,3.4394940253395454
PROJ-0179,2023-07-01,2023-07,55838.07779977998,64371.12432018888,15.281769818449078
PROJ-0179,2023-08-01,2023-08,55838.07779977998,70417.17455225234,26.109596402564215
PROJ-0179,2023-09-01,2023-09,55838.07779977998,48634.80549023591,-12.900287032395767
PROJ-0179,2023-10-01,2023-10,55838.07779977998,53164.6026709905,-4.787906808640212
PROJ-0179,2023-11-01,2023-11,55838.07779977998,48558.10031073386,-13.037657770294524
PROJ-0179,2023-12-01,2023-12,55838.07779977998,61757.15219482651,10.600426497972766
PROJ-0179,2024-01-01,2024-01,55838.07779977998,53222.09168700223,-4.684950155623124
PROJ-0179,2024-02-01,2024-02,55838.07779977998,53775.080059682114,-3.6946073743713264
PROJ-0179,2024-03-01,2024-03,55838.07779977998,46650.3676713919,-16.454202025601038
PROJ-0179,2024-04-01,2024-04,55838.07779977998,54436.43209645847,-2.5101969096204044
PROJ-0179,2024-05-01,2024-05,55838.07779977998,68750.53578098811,23.124825370079265
PROJ-0179,2024-06-01,2024-06,55838.07779977998,51177.63114151095,-8.346359405458252
PROJ-0179,2024-07-01,2024-07,55838.07779977998,64079.428151658765,14.759373310503285
PROJ-0179,2024-08-01,2024-08,55838.07779977998,62249.08049463791,11.481417246929631
PROJ-0179,2024-09-01,2024-09,55838.07779977998,68778.1226103376,23.174230418455764
PROJ-0179,2024-10-01,2024-10,55838.07779977998,48363.81459627993,-13.385602617448088
PROJ-0179,2024-11-01,2024-11,55838.07779977998,71963.83437083916,28.87949801725216
PROJ-0179,2024-12-01,2024-12,55838.07779977998,60936.89407281519,9.131432302018279
PROJ-0179,2025-01-01,2025-01,55838.07779977998,72463.14382302972,29.77370761734072
PROJ-0179,2025-02-01,2025-02,55838.07779977998,70119.07732909523,25.575736293292543
PROJ-0179,2025-03-01,2025-03,55838.07779977998,50855.011576947305,-8.92413639434471
PROJ-0179,2025-04-01,2025-04,55838.07779977998,46238.45157901059,-17.191899504834346
PROJ-0179,2025-05-01,2025-05,55838.07779977998,51807.66004382931,-7.218045310231924
PROJ-0179,2025-06-01,2025-06,55838.07779977998,59399.532278406696,6.378182449970993
PROJ-0179,2025-07-01,2025-07,55838.07779977998,49461.26788699682,-11.4201816467405
PROJ-0180,2023-07-01,2023-07,772581.46875,682753.3226881037,-11.627012774100574
PROJ-0180,2023-08-01,2023-08,772581.46875,796760.7760283859,3.1296773552576553
PROJ-0180,2023-09-01,2023-09,772581.46875,630916.2840141779,-18.33660144153208
PROJ-0181,2023-07-01,2023-07,41520.77206434317,35747.061297565655,-13.905595873386478
PROJ-0181,2023-08-01,2023-08,41520.77206434317,41850.05959343946,0.7930669703973763
PROJ-0181,2023-09-01,2023-09,41520.77206434317,34527.21893680786,-16.84350453960168
PROJ-0181,2023-10-01,2023-10,41520.77206434317,41453.405783707356,-0.16224717722353432
PROJ-0181,2023-11-01,2023-11,41520.77206434317,43057.170714232445,3.7003132974222552
PROJ-0181,2023-12-01,2023-12,41520.77206434317,42585.08676306338,2.563330703655719
PROJ-0181,2024-01-01,2024-01,41520.77206434317,51261.023220620315,23.458742870154367
PROJ-0181,2024-02-01,2024-02,41520.77206434317,44220.9188395091,6.5031227525866235
PROJ-0181,2024-03-01,2024-03,41520.77206434317,42932.0727080329,3.399023123902168
PROJ-0181,2024-04-01,2024-04,41520.77206434317,41743.10013278742,0.5354622695833093
PROJ-0181,2024-05-01,2024-05,41520.77206434317,50190.794614003935,20.881168915224308
PROJ-0181,2024-06-01,2024-06,41520.77206434317,51798.338271155604,24.752830199991656
PROJ-0181,2024-07-01,2024-07,41520.77206434317,50930.26069104997,22.662123459855877
PROJ-0181,2024-08-01,2024-08,41520.77206434317,47199.70462413043,13.677328906569542
PROJ-0181,2024-09-01,2024-09,41520.77206434317,36068.3005238373,-13.13191270156629
PROJ-0181,2024-10-01,2024-10,41520.77206434317,38964.54509884428,-6.156501525399387
PROJ-0181,2024-11-01,2024-11,41520.77206434317,34172.90463533688,-17.69684681590113
PROJ-0181,2024-12-01,2024-12,41520.77206434317,52540.88477630833,26.541203749505705
PROJ-0181,2025-01-01,2025-01,41520.77206434317,46935.05021734922,13.039926484545518
PROJ-0181,2025-02-01,2025-02,41520.77206434317,48711.399249902446,17.318144215662073
PROJ-0181,2025-03-01,2025-03,41520.77206434317,39684.96724191684,-4.4214130208885525
PROJ-0181,2025-04-01,2025-04,41520.77206434317,50772.71122341778,22.28267611386712
PROJ-0181,2025-05-01,2025-05,41520.77206434317,38606.08203648191,-7.019835814576075
PROJ-0181,2025-06-01,2025-06,41520.77206434317,33250.74268367212,-19.917812144377514
PROJ-0181,2025-07-01,2025-07,41520.77206434317,41031.13758168954,-1.1792518739653026
PROJ-0182,2023-11-01,2023-11,35207.25817610063,38213.279949430325,8.538074047953671
PROJ-0182,2023-12-01,2023-12,35207.25817610063,36592.749303153374,3.935242898276126
PROJ-0182,2024-01-01,2024-01,35207.25817610063,43341.475200456094,23.10380712882985
PROJ-0182,2024-02-01,2024-02,35207.25817610063,30021.322098772747,-14.729735702191654
PROJ-0182,2024-03-01,2024-03,35207.25817610063,37915.10897006446,7.691172031686278
PROJ-0182,2024-04-01,2024-04,35207.25817610063,37196.10474495697,5.648967491045372
PROJ-0182,2024-05-01,2024-05,35207.25817610063,33119.34422701962,-5.93035089139185
PROJ-0182,2024-06-01,2024-06,35207.25817610063,42640.00526045387,21.111405628850527
PROJ-0182,2024-07-01,2024-07,35207.25817610063,41418.67503846809,17.642432794110313
PROJ-0182,2024-08-01,2024-08,35207.25817610063,41066.787848440035,16.642959366591548
PROJ-0182,2024-09-01,2024-09,35207.25817610063,43589.97393807735,23.8096239134778
PROJ-0182,2024-10-01,2024-10,35207.25817610063,40889.43856077635,16.13923003107606
PROJ-0182,2024-11-01,2024-11,35207.25817610063,32247.05464752102,-8.407935414263678
PROJ-0182,2024-12-01,2024-12,35207.25817610063,40586.27081512067,15.278135582484552
PROJ-0182,2025-01-01,2025-01,35207.25817610063,33582.49273714488,-4.614859330507809
PROJ-0182,2025-02-01,2025-02,35207.25817610063,32428.959260125648,-7.891267482626473
PROJ-0182,2025-03-01,2025-03,35207.25817610063,29450.934712380567,-16.349820355018633
PROJ-0182,2025-04-01,2025-04,35207.25817610063,41263.40970022965,17.201429017383838
PROJ-0182,2025-05-01,2025-05,35207.25817610063,40682.00375629195,15.55004809749056
PROJ-0182,2025-06-01,2025-06,35207.25817610063,32293.848367196784,-8.275026116295313
PROJ-0182,2025-07-01,2025-07,35207.25817610063,41357.5967976604,17.468950836207796
PROJ-0183,2023-08-01,2023-08,137606.42315789475,173235.53900160943,25.892044154677656
PROJ-0183,2023-09-01,2023-09,137606.42315789475,117517.87774526204,-14.598552125421037
PROJ-0183,2023-10-01,2023-10,137606.42315789475,126091.28637825615,-8.368168080661253
PROJ-0183,2023-11-01,2023-11,137606.42315789475,161705.49068129444,17.513039704365774
PROJ-0183,2023-12-01,2023-12,137606.42315789475,128972.07926345634,-6.274666324646088
PROJ-0183,2024-01-01,2024-01,137606.42315789475,153064.02611470452,11.23319871418584
PROJ-0183,2024-02-01,2024-02,137606.42315789475,115669.49783473393,-15.941788776814274
PROJ-0183,2024-03-01,2024-03,137606.42315789475,141198.12137260108,2.6101239551769346
PROJ-0183,2024-04-01,2024-04,137606.42315789475,160937.00200988204,16.95457109964765
PROJ-0183,2024-05-01,2024-05,137606.42315789475,157319.50260141815,14.325697152162626
PROJ-0183,2024-06-01,2024-06,137606.42315789475,166164.71672121043,20.753605033790343
PROJ-0184,2023-09-01,2023-09,65943.41115044248,81685.82209506542,23.87260633015844
PROJ-0184,2023-10-01,2023-10,65943.41115044248,78247.90767947646,18.659175062937912
PROJ-0184,2023-11-01,2023-11,65943.41115044248,74898.12224846361,13.579387146946296
PROJ-0184,2023-12-01,2023-12,65943.41115044248,53800.67358062453,-18.413875409198443
PROJ-0184,2024-01-01,2024-01,65943.41115044248,70393.4925685657,6.748333670472203
PROJ-0184,2024-02-01,2024-02,65943.41115044248,53997.68720710219,-18.11511375425736
PROJ-0184,2024-03-01,2024-03,65943.41115044248,79398.10307111521,20.403390855801128
PROJ-0184,2024-04-01,2024-04,65943.41115044248,63329.56351160055,-3.963773777002121
PROJ-0184,2024-05-01,2024-05,65943.41115044248,71298.98465062604,8.121468705896046
PROJ-0185,2023-05-01,2023-05,34263.945436654365,32198.605730575488,-6.02773463405487
PROJ-0185,2023-06-01,2023-06,34263.945436654365,40816.927474933764,19.125007219014677
PROJ-0185,2023-07-01,2023-07,34263.945436654365,42598.69345048068,24.325126332095124
PROJ-0185,2023-08-01,2023-08,34263.945436654365,34240.688684547604,-0.06787528934680154
PROJ-0185,2023-09-01,2023-09,34263.945436654365,42194.71925298735,23.14611967554945
PROJ-0185,2023-10-01,2023-10,34263.945436654365,31986.67809081241,-6.64624962718338
